name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Joselu,27/03/1990,Spain,celta-vigo,Season 2008/2009,2008,2009
MÄris Verpakovskis,15/10/1979,Latvia,celta-vigo,Season 2008/2009,2008,2009
Eusebio SacristÃ¡n,13/04/1964,Spain,celta-vigo,Season 2008/2009,2008,2009
Esteban,27/06/1975,Spain,celta-vigo,Season 2007/2008,2007,2008
Luis GarcÃ­a,23/04/1979,Spain,celta-vigo,Season 2007/2008,2007,2008
Sergio Ãlvarez,03/08/1986,Spain,celta-vigo,Season 2007/2008,2007,2008
Agus,03/05/1985,Spain,celta-vigo,Season 2007/2008,2007,2008
George Lucas,20/02/1984,Brazil,celta-vigo,Season 2007/2008,2007,2008
MatÃ­as Lequi,13/05/1981,Argentina,celta-vigo,Season 2007/2008,2007,2008
Noel Alonso,19/03/1987,Spain,celta-vigo,Season 2007/2008,2007,2008
Juan PeÃ±a,17/01/1973,Bolivia,celta-vigo,Season 2007/2008,2007,2008
Richy,11/09/1984,Spain,celta-vigo,Season 2007/2008,2007,2008
RubÃ©n,29/01/1982,Spain,celta-vigo,Season 2007/2008,2007,2008
Aicart,17/10/1986,Spain,celta-vigo,Season 2007/2008,2007,2008
Borja OubiÃ±a,17/05/1982,Spain,celta-vigo,Season 2007/2008,2007,2008
NÃ©stor Canobbio,08/03/1980,Uruguay,celta-vigo,Season 2007/2008,2007,2008
Dani Abalo,29/09/1987,Spain,celta-vigo,Season 2007/2008,2007,2008
Fernando Sales,12/09/1977,Spain,celta-vigo,Season 2007/2008,2007,2008
FerrÃ¡n TacÃ³n,18/09/1986,Spain,celta-vigo,Season 2007/2008,2007,2008
Jonathan Vila,06/03/1986,Spain,celta-vigo,Season 2007/2008,2007,2008
Jorge Larena,29/09/1981,Spain,celta-vigo,Season 2007/2008,2007,2008
Mario SuÃ¡rez,24/02/1987,Spain,celta-vigo,Season 2007/2008,2007,2008
Michu,21/03/1986,Spain,celta-vigo,Season 2007/2008,2007,2008
NÃºÃ±ez,15/01/1979,Spain,celta-vigo,Season 2007/2008,2007,2008
Roberto Lago,30/08/1985,Spain,celta-vigo,Season 2007/2008,2007,2008
Javier Rosada,11/04/1978,Argentina,celta-vigo,Season 2007/2008,2007,2008
Vara,17/11/1983,Spain,celta-vigo,Season 2007/2008,2007,2008
Vitolo,09/09/1983,Spain,celta-vigo,Season 2007/2008,2007,2008
Diego Costa,07/10/1988,Spain,celta-vigo,Season 2007/2008,2007,2008
Guayre,23/04/1980,Spain,celta-vigo,Season 2007/2008,2007,2008
Iago Aspas,01/08/1987,Spain,celta-vigo,Season 2007/2008,2007,2008
Goran MariÄ,23/03/1984,Serbia,celta-vigo,Season 2007/2008,2007,2008
Yiannis Okkas,11/02/1977,Cyprus,celta-vigo,Season 2007/2008,2007,2008
Quincy Owusu-Abeyie,15/04/1986,Ghana,celta-vigo,Season 2007/2008,2007,2008
Perera,12/04/1980,Spain,celta-vigo,Season 2007/2008,2007,2008
Alejandro MenÃ©ndez,12/07/1966,Spain,celta-vigo,Season 2007/2008,2007,2008
LÃ³pez Caro,23/03/1963,Spain,celta-vigo,Season 2007/2008,2007,2008
Esteban,27/06/1975,Spain,celta-vigo,Season 2006/2007,2006,2007
Pinto,08/11/1975,Spain,celta-vigo,Season 2006/2007,2006,2007
Ãngel LÃ³pez,10/03/1981,Spain,celta-vigo,Season 2006/2007,2006,2007
Areias,02/06/1977,Portugal,celta-vigo,Season 2006/2007,2006,2007
Pablo Contreras,11/09/1978,Chile,celta-vigo,Season 2006/2007,2006,2007
George Lucas,20/02/1984,Brazil,celta-vigo,Season 2006/2007,2006,2007
MatÃ­as Lequi,13/05/1981,Argentina,celta-vigo,Season 2006/2007,2006,2007
Diego Placente,24/04/1977,Argentina,celta-vigo,Season 2006/2007,2006,2007
Gabriel TamaÅ,09/11/1983,Romania,celta-vigo,Season 2006/2007,2006,2007
Yago Yao,19/08/1979,Spain,celta-vigo,Season 2006/2007,2006,2007
Habib Bamogo,08/05/1982,Burkina Faso,celta-vigo,Season 2006/2007,2006,2007
Borja OubiÃ±a,17/05/1982,Spain,celta-vigo,Season 2006/2007,2006,2007
NÃ©stor Canobbio,08/03/1980,Uruguay,celta-vigo,Season 2006/2007,2006,2007
Dani Abalo,29/09/1987,Spain,celta-vigo,Season 2006/2007,2006,2007
Pablo GarcÃ­a,11/05/1977,Uruguay,celta-vigo,Season 2006/2007,2006,2007
Iriney,23/04/1981,Brazil,celta-vigo,Season 2006/2007,2006,2007
Jonathan Aspas,28/02/1982,Spain,celta-vigo,Season 2006/2007,2006,2007
Jonathan Vila,06/03/1986,Spain,celta-vigo,Season 2006/2007,2006,2007
Jorge Larena,29/09/1981,Spain,celta-vigo,Season 2006/2007,2006,2007
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2006/2007,2006,2007
NenÃª,19/07/1981,Brazil,celta-vigo,Season 2006/2007,2006,2007
NÃºÃ±ez,15/01/1979,Spain,celta-vigo,Season 2006/2007,2006,2007
DaniÃ«l de Ridder,06/03/1984,Netherlands,celta-vigo,Season 2006/2007,2006,2007
Fernando Baiano,18/03/1979,Brazil,celta-vigo,Season 2006/2007,2006,2007
Guayre,23/04/1980,Spain,celta-vigo,Season 2006/2007,2006,2007
Perera,12/04/1980,Spain,celta-vigo,Season 2006/2007,2006,2007
Hristo Stoichkov,08/02/1966,Bulgaria,celta-vigo,Season 2006/2007,2006,2007
Covelo,02/06/1963,Spain,celta-vigo,Season 2006/2007,2006,2007
Esteban,27/06/1975,Spain,celta-vigo,Season 2005/2006,2005,2006
Pinto,08/11/1975,Spain,celta-vigo,Season 2005/2006,2005,2006
Ãngel LÃ³pez,10/03/1981,Spain,celta-vigo,Season 2005/2006,2005,2006
Pablo Contreras,11/09/1978,Chile,celta-vigo,Season 2005/2006,2005,2006
JosÃ© Enrique,23/01/1986,Spain,celta-vigo,Season 2005/2006,2005,2006
MatÃ­as Lequi,13/05/1981,Argentina,celta-vigo,Season 2005/2006,2005,2006
SebastiÃ¡n MÃ©ndez,04/07/1977,Argentina,celta-vigo,Season 2005/2006,2005,2006
Diego Placente,24/04/1977,Argentina,celta-vigo,Season 2005/2006,2005,2006
Sergio,23/05/1977,Spain,celta-vigo,Season 2005/2006,2005,2006
Yago Yao,19/08/1979,Spain,celta-vigo,Season 2005/2006,2005,2006
Borja OubiÃ±a,17/05/1982,Spain,celta-vigo,Season 2005/2006,2005,2006
NÃ©stor Canobbio,08/03/1980,Uruguay,celta-vigo,Season 2005/2006,2005,2006
David Silva,08/01/1986,Spain,celta-vigo,Season 2005/2006,2005,2006
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2005/2006,2005,2006
Iriney,23/04/1981,Brazil,celta-vigo,Season 2005/2006,2005,2006
Jonathan Aspas,28/02/1982,Spain,celta-vigo,Season 2005/2006,2005,2006
Jorge Larena,29/09/1981,Spain,celta-vigo,Season 2005/2006,2005,2006
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2005/2006,2005,2006
NÃºÃ±ez,15/01/1979,Spain,celta-vigo,Season 2005/2006,2005,2006
Roberto De Sousa,18/01/1985,Brazil,celta-vigo,Season 2005/2006,2005,2006
DaniÃ«l de Ridder,06/03/1984,Netherlands,celta-vigo,Season 2005/2006,2005,2006
Fernando Baiano,18/03/1979,Brazil,celta-vigo,Season 2005/2006,2005,2006
Javi Guerrero,22/10/1976,Spain,celta-vigo,Season 2005/2006,2005,2006
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 2005/2006,2005,2006
Perera,12/04/1980,Spain,celta-vigo,Season 2005/2006,2005,2006
Carlos Vela,01/03/1989,Mexico,celta-vigo,Season 2005/2006,2005,2006
Fernando VÃ¡zquez,24/10/1954,Spain,celta-vigo,Season 2005/2006,2005,2006
Orlando Quintana,25/03/1978,Spain,celta-vigo,Season 2004/2005,2004,2005
Pinto,08/11/1975,Spain,celta-vigo,Season 2004/2005,2004,2005
Ãngel LÃ³pez,10/03/1981,Spain,celta-vigo,Season 2004/2005,2004,2005
Eduardo Berizzo,13/11/1969,Argentina,celta-vigo,Season 2004/2005,2004,2005
Pablo Contreras,11/09/1978,Chile,celta-vigo,Season 2004/2005,2004,2005
Iago BouzÃ³n,17/03/1983,Spain,celta-vigo,Season 2004/2005,2004,2005
Israel Delgado,22/01/1979,Spain,celta-vigo,Season 2004/2005,2004,2005
Jorge RodrÃ­guez,15/08/1980,Spain,celta-vigo,Season 2004/2005,2004,2005
Manolo SÃ¡nchez,27/11/1976,Spain,celta-vigo,Season 2004/2005,2004,2005
SebastiÃ¡n MÃ©ndez,04/07/1977,Argentina,celta-vigo,Season 2004/2005,2004,2005
Sergio,23/05/1977,Spain,celta-vigo,Season 2004/2005,2004,2005
Yago Yao,19/08/1979,Spain,celta-vigo,Season 2004/2005,2004,2005
Borja OubiÃ±a,17/05/1982,Spain,celta-vigo,Season 2004/2005,2004,2005
NÃ©stor Canobbio,08/03/1980,Uruguay,celta-vigo,Season 2004/2005,2004,2005
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2004/2005,2004,2005
Isaac,28/05/1979,Spain,celta-vigo,Season 2004/2005,2004,2005
Jandro,27/02/1979,Spain,celta-vigo,Season 2004/2005,2004,2005
Jonathan Aspas,28/02/1982,Spain,celta-vigo,Season 2004/2005,2004,2005
JosÃ© Ignacio,28/09/1973,Spain,celta-vigo,Season 2004/2005,2004,2005
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2004/2005,2004,2005
Nagore,26/08/1974,Spain,celta-vigo,Season 2004/2005,2004,2005
Roger,25/05/1982,Poland,celta-vigo,Season 2004/2005,2004,2005
Toni Moral,29/08/1981,Spain,celta-vigo,Season 2004/2005,2004,2005
Capucho,21/02/1972,Portugal,celta-vigo,Season 2004/2005,2004,2005
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 2004/2005,2004,2005
Nacho Franco,01/08/1981,Spain,celta-vigo,Season 2004/2005,2004,2005
Facundo Sava,03/07/1974,Argentina,celta-vigo,Season 2004/2005,2004,2005
Zisis Vryzas,09/11/1973,Greece,celta-vigo,Season 2004/2005,2004,2005
Fernando VÃ¡zquez,24/10/1954,Spain,celta-vigo,Season 2004/2005,2004,2005
Pablo Cavallero,13/04/1974,Argentina,celta-vigo,Season 2003/2004,2003,2004
JosÃ© Juan,30/11/1979,Spain,celta-vigo,Season 2003/2004,2003,2004
Pinto,08/11/1975,Spain,celta-vigo,Season 2003/2004,2003,2004
Ãngel LÃ³pez,10/03/1981,Spain,celta-vigo,Season 2003/2004,2003,2004
Eduardo Berizzo,13/11/1969,Argentina,celta-vigo,Season 2003/2004,2003,2004
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 2003/2004,2003,2004
Pablo Contreras,11/09/1978,Chile,celta-vigo,Season 2003/2004,2003,2004
Iago BouzÃ³n,17/03/1983,Spain,celta-vigo,Season 2003/2004,2003,2004
Israel Delgado,22/01/1979,Spain,celta-vigo,Season 2003/2004,2003,2004
Juanfran,15/07/1976,Spain,celta-vigo,Season 2003/2004,2003,2004
SebastiÃ¡n MÃ©ndez,04/07/1977,Argentina,celta-vigo,Season 2003/2004,2003,2004
Sergio,23/05/1977,Spain,celta-vigo,Season 2003/2004,2003,2004
Sylvinho,12/04/1974,Brazil,celta-vigo,Season 2003/2004,2003,2004
Velasco,15/05/1977,Spain,celta-vigo,Season 2003/2004,2003,2004
Borja OubiÃ±a,17/05/1982,Spain,celta-vigo,Season 2003/2004,2003,2004
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2003/2004,2003,2004
SaÅ¡a IliÄ,30/12/1977,Serbia,celta-vigo,Season 2003/2004,2003,2004
Jandro,27/02/1979,Spain,celta-vigo,Season 2003/2004,2003,2004
Jesuli,24/01/1978,Spain,celta-vigo,Season 2003/2004,2003,2004
Jonathan Aspas,28/02/1982,Spain,celta-vigo,Season 2003/2004,2003,2004
JosÃ© Ignacio,28/09/1973,Spain,celta-vigo,Season 2003/2004,2003,2004
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2003/2004,2003,2004
Peter Luccin,09/04/1979,France,celta-vigo,Season 2003/2004,2003,2004
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 2003/2004,2003,2004
VÃ¡gner,19/03/1973,Brazil,celta-vigo,Season 2003/2004,2003,2004
Edu,10/01/1979,Brazil,celta-vigo,Season 2003/2004,2003,2004
Savo MiloÅ¡eviÄ,02/09/1973,Serbia,celta-vigo,Season 2003/2004,2003,2004
Nacho Franco,01/08/1981,Spain,celta-vigo,Season 2003/2004,2003,2004
Mauricio Pinilla,04/02/1984,Chile,celta-vigo,Season 2003/2004,2003,2004
Carnero,08/11/1953,Spain,celta-vigo,Season 2003/2004,2003,2004
Pablo Cavallero,13/04/1974,Argentina,celta-vigo,Season 2002/2003,2002,2003
JosÃ© Juan,30/11/1979,Spain,celta-vigo,Season 2002/2003,2002,2003
Pinto,08/11/1975,Spain,celta-vigo,Season 2002/2003,2002,2003
Ãngel LÃ³pez,10/03/1981,Spain,celta-vigo,Season 2002/2003,2002,2003
Eduardo Berizzo,13/11/1969,Argentina,celta-vigo,Season 2002/2003,2002,2003
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 2002/2003,2002,2003
Coira,18/10/1979,Spain,celta-vigo,Season 2002/2003,2002,2003
Israel Delgado,22/01/1979,Spain,celta-vigo,Season 2002/2003,2002,2003
Jorge RodrÃ­guez,15/08/1980,Spain,celta-vigo,Season 2002/2003,2002,2003
Juanfran,15/07/1976,Spain,celta-vigo,Season 2002/2003,2002,2003
SebastiÃ¡n MÃ©ndez,04/07/1977,Argentina,celta-vigo,Season 2002/2003,2002,2003
Sergio,23/05/1977,Spain,celta-vigo,Season 2002/2003,2002,2003
Sylvinho,12/04/1974,Brazil,celta-vigo,Season 2002/2003,2002,2003
Velasco,15/05/1977,Spain,celta-vigo,Season 2002/2003,2002,2003
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2002/2003,2002,2003
Jandro,27/02/1979,Spain,celta-vigo,Season 2002/2003,2002,2003
Jesuli,24/01/1978,Spain,celta-vigo,Season 2002/2003,2002,2003
JosÃ© Ignacio,28/09/1973,Spain,celta-vigo,Season 2002/2003,2002,2003
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2002/2003,2002,2003
Peter Luccin,09/04/1979,France,celta-vigo,Season 2002/2003,2002,2003
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 2002/2003,2002,2003
VÃ¡gner,19/03/1973,Brazil,celta-vigo,Season 2002/2003,2002,2003
Catanha,06/03/1972,Spain,celta-vigo,Season 2002/2003,2002,2003
Edu,10/01/1979,Brazil,celta-vigo,Season 2002/2003,2002,2003
Benny McCarthy,12/11/1977,South Africa,celta-vigo,Season 2002/2003,2002,2003
Mido,23/02/1983,Egypt,celta-vigo,Season 2002/2003,2002,2003
Lotina,18/06/1957,Spain,celta-vigo,Season 2002/2003,2002,2003
Pablo Cavallero,13/04/1974,Argentina,celta-vigo,Season 2001/2002,2001,2002
Pinto,08/11/1975,Spain,celta-vigo,Season 2001/2002,2001,2002
Eduardo Berizzo,13/11/1969,Argentina,celta-vigo,Season 2001/2002,2001,2002
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 2001/2002,2001,2002
Coira,18/10/1979,Spain,celta-vigo,Season 2001/2002,2001,2002
Juanfran,15/07/1976,Spain,celta-vigo,Season 2001/2002,2001,2002
SebastiÃ¡n MÃ©ndez,04/07/1977,Argentina,celta-vigo,Season 2001/2002,2001,2002
Sergio,23/05/1977,Spain,celta-vigo,Season 2001/2002,2001,2002
Sylvinho,12/04/1974,Brazil,celta-vigo,Season 2001/2002,2001,2002
Velasco,15/05/1977,Spain,celta-vigo,Season 2001/2002,2001,2002
Yago Yao,19/08/1979,Spain,celta-vigo,Season 2001/2002,2001,2002
Zvonimir Boban,08/10/1968,Croatia,celta-vigo,Season 2001/2002,2001,2002
Doriva,28/05/1972,Brazil,celta-vigo,Season 2001/2002,2001,2002
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2001/2002,2001,2002
Jesuli,24/01/1978,Spain,celta-vigo,Season 2001/2002,2001,2002
Valeriy Karpin,02/02/1969,Russia,celta-vigo,Season 2001/2002,2001,2002
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2001/2002,2001,2002
Peter Luccin,09/04/1979,France,celta-vigo,Season 2001/2002,2001,2002
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 2001/2002,2001,2002
VÃ¡gner,19/03/1973,Brazil,celta-vigo,Season 2001/2002,2001,2002
Catanha,06/03/1972,Spain,celta-vigo,Season 2001/2002,2001,2002
Edu,10/01/1979,Brazil,celta-vigo,Season 2001/2002,2001,2002
Florian Maurice,20/01/1974,France,celta-vigo,Season 2001/2002,2001,2002
VÃ­ctor FernÃ¡ndez,28/11/1960,Spain,celta-vigo,Season 2001/2002,2001,2002
Pablo Cavallero,13/04/1974,Argentina,celta-vigo,Season 2000/2001,2000,2001
Pinto,08/11/1975,Spain,celta-vigo,Season 2000/2001,2000,2001
Roberto,25/01/1979,Spain,celta-vigo,Season 2000/2001,2000,2001
Berges,21/01/1971,Spain,celta-vigo,Season 2000/2001,2000,2001
Eduardo Berizzo,13/11/1969,Argentina,celta-vigo,Season 2000/2001,2000,2001
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 2000/2001,2000,2001
Coira,18/10/1979,Spain,celta-vigo,Season 2000/2001,2000,2001
Goran ÄoroviÄ,11/11/1971,Serbia,celta-vigo,Season 2000/2001,2000,2001
Juanfran,15/07/1976,Spain,celta-vigo,Season 2000/2001,2000,2001
Manolo SÃ¡nchez,27/11/1976,Spain,celta-vigo,Season 2000/2001,2000,2001
Noguerol,09/07/1976,Spain,celta-vigo,Season 2000/2001,2000,2001
Sergio,23/05/1977,Spain,celta-vigo,Season 2000/2001,2000,2001
Velasco,15/05/1977,Spain,celta-vigo,Season 2000/2001,2000,2001
Yago Yao,19/08/1979,Spain,celta-vigo,Season 2000/2001,2000,2001
Doriva,28/05/1972,Brazil,celta-vigo,Season 2000/2001,2000,2001
Giovanella,13/09/1970,Brazil,celta-vigo,Season 2000/2001,2000,2001
Juan Jayo,20/01/1973,Peru,celta-vigo,Season 2000/2001,2000,2001
Jesuli,24/01/1978,Spain,celta-vigo,Season 2000/2001,2000,2001
Valeriy Karpin,02/02/1969,Russia,celta-vigo,Season 2000/2001,2000,2001
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 2000/2001,2000,2001
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 2000/2001,2000,2001
TomÃ¡s Alberto,25/11/1970,Spain,celta-vigo,Season 2000/2001,2000,2001
VÃ¡gner,19/03/1973,Brazil,celta-vigo,Season 2000/2001,2000,2001
BugarÃ­n,06/11/1978,Spain,celta-vigo,Season 2000/2001,2000,2001
Catanha,06/03/1972,Spain,celta-vigo,Season 2000/2001,2000,2001
CouÃ±ago,09/08/1979,Spain,celta-vigo,Season 2000/2001,2000,2001
Edu,10/01/1979,Brazil,celta-vigo,Season 2000/2001,2000,2001
Benny McCarthy,12/11/1977,South Africa,celta-vigo,Season 2000/2001,2000,2001
VÃ­ctor FernÃ¡ndez,28/11/1960,Spain,celta-vigo,Season 2000/2001,2000,2001
Richard Dutruel,24/12/1972,France,celta-vigo,Season 1999/2000,1999,2000
Pinto,08/11/1975,Spain,celta-vigo,Season 1999/2000,1999,2000
Berges,21/01/1971,Spain,celta-vigo,Season 1999/2000,1999,2000
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 1999/2000,1999,2000
Coira,18/10/1979,Spain,celta-vigo,Season 1999/2000,1999,2000
Goran ÄoroviÄ,11/11/1971,Serbia,celta-vigo,Season 1999/2000,1999,2000
Iago BouzÃ³n,17/03/1983,Spain,celta-vigo,Season 1999/2000,1999,2000
Juanfran,15/07/1976,Spain,celta-vigo,Season 1999/2000,1999,2000
Sergio,23/05/1977,Spain,celta-vigo,Season 1999/2000,1999,2000
Velasco,15/05/1977,Spain,celta-vigo,Season 1999/2000,1999,2000
Nelson Vivas,18/10/1969,Argentina,celta-vigo,Season 1999/2000,1999,2000
Djamel Belmadi,25/03/1976,Algeria,celta-vigo,Season 1999/2000,1999,2000
Celades,29/09/1975,Spain,celta-vigo,Season 1999/2000,1999,2000
Giovanella,13/09/1970,Brazil,celta-vigo,Season 1999/2000,1999,2000
Jonathan Aspas,28/02/1982,Spain,celta-vigo,Season 1999/2000,1999,2000
Valeriy Karpin,02/02/1969,Russia,celta-vigo,Season 1999/2000,1999,2000
Gustavo LÃ³pez,13/04/1973,Argentina,celta-vigo,Season 1999/2000,1999,2000
Claude MakÃ©lÃ©lÃ©,18/02/1973,France,celta-vigo,Season 1999/2000,1999,2000
Mazinho,08/04/1966,Brazil,celta-vigo,Season 1999/2000,1999,2000
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 1999/2000,1999,2000
Haim Revivo,22/02/1972,Israel,celta-vigo,Season 1999/2000,1999,2000
TomÃ¡s Alberto,25/11/1970,Spain,celta-vigo,Season 1999/2000,1999,2000
Rick Hoogendorp,12/01/1975,Netherlands,celta-vigo,Season 1999/2000,1999,2000
Benny McCarthy,12/11/1977,South Africa,celta-vigo,Season 1999/2000,1999,2000
Mena,28/09/1978,Spain,celta-vigo,Season 1999/2000,1999,2000
Mario TurdÃ³,01/01/1979,Argentina,celta-vigo,Season 1999/2000,1999,2000
VÃ­ctor FernÃ¡ndez,28/11/1960,Spain,celta-vigo,Season 1999/2000,1999,2000
Richard Dutruel,24/12/1972,France,celta-vigo,Season 1998/1999,1998,1999
Pinto,08/11/1975,Spain,celta-vigo,Season 1998/1999,1998,1999
Adriano,07/04/1973,Brazil,celta-vigo,Season 1998/1999,1998,1999
Berges,21/01/1971,Spain,celta-vigo,Season 1998/1999,1998,1999
Fernando CÃ¡ceres,07/02/1969,Argentina,celta-vigo,Season 1998/1999,1998,1999
Goran ÄoroviÄ,11/11/1971,Serbia,celta-vigo,Season 1998/1999,1998,1999
Dan Eggen,13/01/1970,Norway,celta-vigo,Season 1998/1999,1998,1999
Fran CaÃ­nzos,12/07/1973,Spain,celta-vigo,Season 1998/1999,1998,1999
Josema,16/01/1969,Spain,celta-vigo,Season 1998/1999,1998,1999
MÃ­chel Salgado,22/10/1975,Spain,celta-vigo,Season 1998/1999,1998,1999
Bruno Caires,02/04/1976,Portugal,celta-vigo,Season 1998/1999,1998,1999
Jordi Cruyff,09/02/1974,Netherlands,celta-vigo,Season 1998/1999,1998,1999
Valeriy Karpin,02/02/1969,Russia,celta-vigo,Season 1998/1999,1998,1999
Claude MakÃ©lÃ©lÃ©,18/02/1973,France,celta-vigo,Season 1998/1999,1998,1999
Mazinho,08/04/1966,Brazil,celta-vigo,Season 1998/1999,1998,1999
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 1998/1999,1998,1999
Oscar Vales,13/09/1974,Spain,celta-vigo,Season 1998/1999,1998,1999
Haim Revivo,22/02/1972,Israel,celta-vigo,Season 1998/1999,1998,1999
TomÃ¡s Alberto,25/11/1970,Spain,celta-vigo,Season 1998/1999,1998,1999
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1998/1999,1998,1999
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 1998/1999,1998,1999
Luboslav Penev,31/08/1966,Bulgaria,celta-vigo,Season 1998/1999,1998,1999
VÃ­ctor FernÃ¡ndez,28/11/1960,Spain,celta-vigo,Season 1998/1999,1998,1999
Diezma,22/09/1968,Spain,celta-vigo,Season 1997/1998,1997,1998
Richard Dutruel,24/12/1972,France,celta-vigo,Season 1997/1998,1997,1998
Berges,21/01/1971,Spain,celta-vigo,Season 1997/1998,1997,1998
Goran ÄoroviÄ,11/11/1971,Serbia,celta-vigo,Season 1997/1998,1997,1998
Dan Eggen,13/01/1970,Norway,celta-vigo,Season 1997/1998,1997,1998
Josema,16/01/1969,Spain,celta-vigo,Season 1997/1998,1997,1998
MÃ­chel Salgado,22/10/1975,Spain,celta-vigo,Season 1997/1998,1997,1998
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1997/1998,1997,1998
Bruno Caires,02/04/1976,Portugal,celta-vigo,Season 1997/1998,1997,1998
Carlos PÃ©rez,01/11/1971,Spain,celta-vigo,Season 1997/1998,1997,1998
Daniel Dutuel,10/12/1967,France,celta-vigo,Season 1997/1998,1997,1998
Geli,15/02/1968,Spain,celta-vigo,Season 1997/1998,1997,1998
Ito,21/01/1975,Spain,celta-vigo,Season 1997/1998,1997,1998
Valeriy Karpin,02/02/1969,Russia,celta-vigo,Season 1997/1998,1997,1998
Mazinho,08/04/1966,Brazil,celta-vigo,Season 1997/1998,1997,1998
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 1997/1998,1997,1998
Oscar Vales,13/09/1974,Spain,celta-vigo,Season 1997/1998,1997,1998
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1997/1998,1997,1998
Haim Revivo,22/02/1972,Israel,celta-vigo,Season 1997/1998,1997,1998
Cadete,27/08/1968,Portugal,celta-vigo,Season 1997/1998,1997,1998
Vladimir Gudelj,27/11/1966,Bosnia-Herzegovina,celta-vigo,Season 1997/1998,1997,1998
Juan SÃ¡nchez,15/02/1972,Spain,celta-vigo,Season 1997/1998,1997,1998
MoisÃ©s,10/07/1971,Spain,celta-vigo,Season 1997/1998,1997,1998
Irureta,01/04/1948,Spain,celta-vigo,Season 1997/1998,1997,1998
Diezma,22/09/1968,Spain,celta-vigo,Season 1996/1997,1996,1997
Richard Dutruel,24/12/1972,France,celta-vigo,Season 1996/1997,1996,1997
Villanueva,27/07/1965,Spain,celta-vigo,Season 1996/1997,1996,1997
Adriano,07/04/1973,Brazil,celta-vigo,Season 1996/1997,1996,1997
Agirretxu,25/08/1968,Spain,celta-vigo,Season 1996/1997,1996,1997
Alejo,14/10/1966,Spain,celta-vigo,Season 1996/1997,1996,1997
Berges,21/01/1971,Spain,celta-vigo,Season 1996/1997,1996,1997
Dacosta,21/09/1974,Spain,celta-vigo,Season 1996/1997,1996,1997
Josema,16/01/1969,Spain,celta-vigo,Season 1996/1997,1996,1997
Lacabeg,14/02/1969,Spain,celta-vigo,Season 1996/1997,1996,1997
Patxi Salinas,17/11/1963,Spain,celta-vigo,Season 1996/1997,1996,1997
TÃ¡rraga,15/04/1971,Spain,celta-vigo,Season 1996/1997,1996,1997
SrÄan BajÄetiÄ,07/11/1971,Serbia,celta-vigo,Season 1996/1997,1996,1997
JosÃ© Del Solar,28/11/1967,Peru,celta-vigo,Season 1996/1997,1996,1997
Daniel Dutuel,10/12/1967,France,celta-vigo,Season 1996/1997,1996,1997
Eusebio SacristÃ¡n,13/04/1964,Spain,celta-vigo,Season 1996/1997,1996,1997
Geli,15/02/1968,Spain,celta-vigo,Season 1996/1997,1996,1997
Javi GonzÃ¡lez,22/03/1974,Spain,celta-vigo,Season 1996/1997,1996,1997
Mazinho,08/04/1966,Brazil,celta-vigo,Season 1996/1997,1996,1997
Merino,02/10/1966,Spain,celta-vigo,Season 1996/1997,1996,1997
Aleksandr Mostovoy,22/08/1968,Russia,celta-vigo,Season 1996/1997,1996,1997
Milorad RatkoviÄ,15/10/1964,Serbia,celta-vigo,Season 1996/1997,1996,1997
Haim Revivo,22/02/1972,Israel,celta-vigo,Season 1996/1997,1996,1997
CouÃ±ago,09/08/1979,Spain,celta-vigo,Season 1996/1997,1996,1997
